,Episode,Date,Review
2834,21,2020-09-09 10:16,독자죽음
2835,21,2020-09-09 10:10,연출 미쳤다리
2836,21,2020-09-09 10:09,밑댓 스방이라면서 뭐지 이러고 봤는데 아 개웃기네   
2837,21,2020-09-09 09:53,지금 책 읽으러 갑니다
2838,21,2020-09-09 09:47,나중에 진짜로 낳음 한명오      
2839,21,2020-09-09 09:44,여러분 독서하세여
2840,21,2020-09-09 09:43,부러진 신념 어떻게 생겼는지 되게 궁금했는데 진짜로 부러져있을줄은 몰랐지
2841,21,2020-09-09 09:41,이거 독서 권장하는 웹툰이었나요 
2842,21,2020-09-09 09:31,공식 외전 단행본작업이랑 같이 준비중이에요   후기에써있음  근데 시간이 오래걸린대요
2843,21,2020-09-09 09:24,오졌다  전독시 외전은 없어요  
2844,21,2020-09-09 09:24,   
2845,21,2020-09-09 09:20,작화 진짜 영혼 갈아 넣으시나 매 화 퀄리티가    작가님들 화이팅    
2846,21,2020-09-09 09:16,소설읽으신 독자님들 전독시 외전은 안나오나요     
2847,21,2020-09-09 09:12,독서 권장 웹툰
2848,21,2020-09-09 09:11,저는 좀 자겠습니다  완결나면 깨워주세요
2849,21,2020-09-09 09:11,아 작화 너무 줗다 가슴 넘 두근두근거림      
2850,21,2020-09-09 09:10,쿠키 많으니까 다음화 내놔요 작가님
2851,21,2020-09-09 09:07,멸살법 망한 이유가 있었네       저렇게 자세하게 설명하면 진도가 느릴 거잖아     
2852,21,2020-09-09 09:03,매주 지리는중 에욱
2853,21,2020-09-09 09:01,성좌 흑우 어디갔어   
2854,21,2020-09-09 08:59,촉수임신물   오우쎗
2855,21,2020-09-09 08:56,어찌이리 장편연재했나 했더니 이렇게 세세한거 까지 다 알려주니 완결나는데 그렇게 오래걸리지
2856,21,2020-09-09 08:52,아 책이 어딨지  주섬주섬 
2857,21,2020-09-09 08:49,빨리 다음화주세요      
2858,21,2020-09-09 08:44,아니 한명오 가지고 촉수로세뇌 시킬려고 했누    
2859,21,2020-09-09 08:42,쿠키는 많은데 왜 다음화가 없죠    
2860,21,2020-09-09 08:40,아니 진짜               베뎃  발에  자이크 처리 개쳐웃기네        
2861,21,2020-09-09 08:33,그러고보니 우리엘 대천산데 협박해도 되나       
2862,21,2020-09-09 08:30,와  간지 
2863,21,2020-09-09 08:27,아앜      독자야 누나가 결혼 식장 알아볼께 몸만와       아 싫어     그럼 이 친구는 어떠니 네 최애란다  
2864,21,2020-09-09 08:26,쿠키가 아깝지 않다 쿠키가 아깝지 않아   
2865,21,2020-09-09 08:23,독서의 중요성
2866,21,2020-09-09 08:20,본격독서 권장만화
2867,21,2020-09-09 08:20,아니 진짜 모자이크 괜히 더 이상하게 뭐냐고 진짜
2868,21,2020-09-09 08:18,촉수물 내 자식의 엄마가 되어라입으로 꿀렁꿀렁 모자이크  촉수 뎅겅  이작가 위험한 사람이군
2869,21,2020-09-09 08:16,와 책갈피를 만화로 이렇게 표현하네      가슴이 웅장해진다
2870,21,2020-09-09 08:15,미쳫냨        블러처리 왜하냐곸            
2871,21,2020-09-09 08:14,           
2872,21,2020-09-09 08:14,작가님 사랑해요
2873,21,2020-09-09 08:14,막컷 미쳤네요
2874,21,2020-09-09 08:12,후 저장면 어케살리나   했는데 개웃겨        
2875,21,2020-09-09 08:11,응애 나 아기 악마 엄마되죠
2876,21,2020-09-09 08:09,독서의 중요성
2877,21,2020-09-09 08:07,베인 다리우스 일라오이
2878,21,2020-09-09 08:05,하 가슴이 웅장해진다 진짜    앞으로 독서왕이 될게요   
2879,21,2020-09-09 07:58,근데 작화 미쳤다 진짜   
2880,21,2020-09-09 07:58,전지적 독자 시점 많이 읽으면 되나
2881,21,2020-09-09 07:56,아 독자야 미쳤다 진짜   책 많이 읽을께      
2882,21,2020-09-09 07:51,연출 너무 좋아서 3번 다시 읽었다   
2883,21,2020-09-09 07:50,스펙 개쩌네 부럽다
2884,21,2020-09-09 07:47,설명충이 아니라 김독자가 전독시임을 강조하는거 아닌가 
2885,21,2020-09-09 07:39, 근데 혹시 결말에 주인공이 죽는 배드엔딩일 것 같네요    성좌가 되나 
2886,21,2020-09-09 07:36,네 책읽으러 갑니다 성공하면 밥 쏠게요
2887,21,2020-09-09 07:36,소설 내용인거 알면 걍 입다물고 있으라고 제발  
2888,21,2020-09-09 07:30,님들아 이거 소설내용이긴한데진짜 이해가 안되서 말함 저게   어딜봐서 못생긴왕인데     
2889,21,2020-09-09 07:25,         
2890,21,2020-09-09 07:19,        
2891,21,2020-09-09 07:19,저 전독시 보고있는거 맞죠  
2892,21,2020-09-09 07:07,평소에 책 많이 읽으면되     거의 명대사진짜 이번편 미쳤네
2893,21,2020-09-09 07:06,아 참고로 한명오 애나음
2894,21,2020-09-09 07:02,독서 권장 만화
2895,21,2020-09-09 06:58,우리들은 저만화에 대사를 읽고 진짜 책 많이 읽었으면 좋겠다
2896,21,2020-09-09 06:39,보세요 여러분 독서가 이렇게 중요합니다
2897,21,2020-09-09 06:29,      
2898,21,2020-09-09 06:28,저기서 유상아가 독자에 질문에 네  라고 답하면 분위기 어색해질듯   
2899,21,2020-09-09 06:21,그렇게 한명오는 고자가 되버렸다고 한다 
2900,21,2020-09-09 06:19,모자이크 왜 했냐곸          그나저나 독자 개멋있네
2901,21,2020-09-09 06:10,                  아니 진짜로 모자이크처리하니까 더 이상하잖앜      
2902,21,2020-09-09 06:03,한명옼                
2903,21,2020-09-09 05:58,한명오 뭐 삼켰는데   침인가 
2904,21,2020-09-09 05:46,부러진 신념 생각보단 평범하게 생겼네   
2905,21,2020-09-09 05:43,역시 독자군 
2906,21,2020-09-09 05:36,미치겠닼  
2907,21,2020-09-09 05:12,레벨업에 견주어도 꿀리지 않네    내 지갑을 매주 지출이 있지만 일년치 미리 땡겨보고싶다
2908,21,2020-09-09 04:39,못참겠습니다  1년뒤 깨워주세요 
2909,21,2020-09-09 04:25,아 맞다 한명오 딸낳지        
2910,21,2020-09-09 04:20,독자가 오졌던거 같은데 머릿속에 남은건 한명오 블러     
2911,21,2020-09-09 04:05,진짜 멸살법 재미없긴 하겠다  저런 소설을 누가 읽어      지옥에서온 설정충    123      물론 전독시는 재미있음 
2912,21,2020-09-09 04:03,저딴 설정이 많으니 분량이 어마어마하지   
2913,21,2020-09-09 03:53,   아니 지들도 재밌어서 쿠키긁어놓고 말이 많노 재밌기만 하구만  
2914,21,2020-09-09 03:49,평소에 책을 잘 읽으면 돼  라니           난 저세계에서 벌써 죽었군
2915,21,2020-09-09 03:49,짝짝짝딱짝
2916,21,2020-09-09 03:41,와 진짜 잘표현했다
2917,21,2020-09-09 03:35,한수영의 김독자 사랑   
2918,21,2020-09-09 03:34,씨발 역시 레전드 존경합니다
2919,21,2020-09-09 03:24,역시 작화 스토리 모두 쵝오
2920,21,2020-09-09 03:18,아 진짜 웹툰 보다가 못참겠어서 소설 지금 거의 1주일 만에 200화 까지 봤는데 개씹존잼에 진짜 웹툰으로 어떻게 나올지 궁금해 미칠거 같음       진짜 전독시 꼭 보세요     매일 10시에 대여권 하나씩 공짜로 주니까 제발 보시길     진짜 전독시 사랑해     
2921,21,2020-09-09 03:18,설마 촉수가그거고 입이그거냐  에라이    아
2922,21,2020-09-09 03:17,실트보고 안올수가 없었음      존나 궁금해
2923,21,2020-09-09 03:17,진짜     멸살법만큼 이 만화가 연재될 생각하니 행복하다           독자가 내 주인이야 현재         크흡 제 지갑 다 털어가시죠 
2924,21,2020-09-09 03:12,진심작화미친것같아요 연출 이며    
2925,21,2020-09-09 03:11,재밌어    영화로 언제 나올까  한국판 해리포터 같은 느낌
2926,21,2020-09-09 03:09,와 작화 미쳤다 진짜
2927,21,2020-09-09 03:06,모자이크하니까 더 이상하누        
2928,21,2020-09-09 03:04,웹툰으로 보니까 더   말잇못 아니 모자이크를 왜  
2929,21,2020-09-09 02:59,무기연마는 누구 스킬이지  현성인가 
2930,21,2020-09-09 02:54,촉수 여자 입으로 들어갔으면 매장당함     
2931,21,2020-09-09 02:51,지리셨습니다 
2932,21,2020-09-09 02:41,굳이 어디로 낳는다 보단  숙주라고 보는게 맞겠지 숙주의 영양분 먹고 사람을 터트리고 나오겠지
2933,21,2020-09-09 02:40,미쳤다고 말하다 입술 찢어짐      
2934,21,2020-09-09 02:37,작화 미쳤누   
2935,21,2020-09-09 02:35,많이 읽으면 된다   맞는데 너는 10년동안 멸살법   똥작만 본거자나 10년동안 똥작만 찾아보면 우리더 저렇게 가능 
2936,21,2020-09-09 02:34,                아 진짜 나만 이상하게 보여     
2937,21,2020-09-09 02:33,한명오 아이는 어디로 낳나요 
2938,21,2020-09-09 02:27,부러진 신념저거 생각한것보다 평범하네 불쌍한 명오찡
2939,21,2020-09-09 02:27,와 진짜 이 웹툰은 나혼자레벨업급으로 잘만들어졌다 이렇게만 간다면 뛰어넘을지도
2940,21,2020-09-09 02:26,잡설정을 저리 집어넣으니 한명밖에 안보지      
2941,21,2020-09-09 02:18,모자이크 하지맠        
2942,21,2020-09-09 02:10,음식 하나의 맛 표현을 2페이지에 걸쳐서 설명한 소설인데 저정도는                      
2943,21,2020-09-09 02:06, 베인 다리의 반대편 촉수   이 대사를  베인과 다리우스 그리고 일라오이 라고 순간 읽어버렸는데 나 심각한 수준인가봐     그것박에 안떠올랐어   
2944,21,2020-09-09 02:06,나 백청강기가 이렇게까지 멋있을 줄 몰랐지 뭐야   
2945,21,2020-09-09 02:04,                                                 
2946,21,2020-09-09 02:04,신과함께 제작사에서 이거 제작한대서 조금은 마음이 놓임
2947,21,2020-09-09 02:04,        물         
2948,21,2020-09-09 02:04,멸살법 독자가 왜 없었는지 알겠네    몇천화동안 저 자잘한 설정이며 설명들 다 읽은 주인공이 대단한 거였어
2949,21,2020-09-09 02:02,한명오 저거땜에 임신함 
2950,21,2020-09-09 02:02,와   진짜 특성 효과로 이미 읽었던 페이지에 대한 기억력이 향상합니다  이부분 표현 진쩌 잘해 놓으셨다   
2951,21,2020-09-09 02:01,    
2952,21,2020-09-09 01:57,   한명오 칼리두    
2953,21,2020-09-09 01:55,촉                          미쳐요            
2954,21,2020-09-09 01:53,작화 진짜 지린다    완전 맘에 듬
2955,21,2020-09-09 01:53,아니 블러처리 미쳤 냐고                  더 이상해보이잖아욬           
2956,21,2020-09-09 01:51,독서장려 웹툰      
2957,21,2020-09-09 01:50,이게 그 신념의 칼날이구나 간지다   
2958,21,2020-09-09 01:47,연출 오진다    작가님 사랑해요
2959,21,2020-09-09 01:43,판타지소설의 중요성
2960,21,2020-09-09 01:41, 성좌   성질급한 백수  가 쿠키는준비되있으니 빨리 다음화를달라고 협박합니다  
2961,21,2020-09-09 01:41,           촉           
2962,21,2020-09-09 01:41,   저거 아무말이나 쓴건데 베댓됐네      
2963,21,2020-09-09 01:39,네이버가 촉수물은 허용하네  
2964,21,2020-09-09 01:37,촉수물 많이보셨누  
2965,21,2020-09-09 01:36,미쳤다 부러진 신념에 백청강기 겹칠때랑 이현성 무기연마 나올때 진짜 심장 터질듯이 뜀 아직도 진정이 안돼 와 웹툰화된거 너무좋아       
2966,21,2020-09-09 01:35,자세히 보면 길영이 볼이 상기되어 있군요 귀여워   독자옵하 사랑해
2967,21,2020-09-09 01:33,와우와우  
2968,21,2020-09-09 01:30,와 무기연마 쓸때 퀄리티 개쩜 개미침 개오져 간지나
2969,21,2020-09-09 01:30,아 이거 결말까지 내가 살아서볼수있을까   
2970,21,2020-09-09 01:30,웹툰인데 음성지원되는 느낌이 몰입감 장난이니라 챡갈피 촤라라락 넘겨지는거랑 다른 효과음 들리는 것 같아
2971,21,2020-09-09 01:29,내가 뭘본거지
2972,21,2020-09-09 01:29,야니보다 고퀄은 당연한 거 아니냐고      
2973,21,2020-09-09 01:28,촉수물   
2974,21,2020-09-09 01:28,촉수 좋아
2975,21,2020-09-09 01:27,아 더보고싶다
2976,21,2020-09-09 01:27,어떻게하면 저런 그림을 그릴 수 있는거지       애니보다 더 고퀼느낌
2977,21,2020-09-09 01:26,감덩 두배   
2978,21,2020-09-09 01:25,책읽기 중요성     
2979,21,2020-09-09 01:23,소설 읽으면서 상상만 했던걸 웹툰으로 보니까 쾌감    장난 아니다 
2980,21,2020-09-09 01:22,          아니 블러처리하면 더 이상해보이잖아    차라리 안하면 그냥 아무것도 아닌척 넘어갈수 있었을텐뎈      
2981,21,2020-09-09 01:21,엄마 오늘부터 책읽을게요   
2982,21,2020-09-09 01:19,오늘도 눈호강  하고 갑니댜  
2983,21,2020-09-09 01:19,전투씬 기대하고 보러왔다가 촉수 블러처리보고 당황함  근데 머 변태놈들이 보고 이상한 생각할수도 있으니까 막은거 같긴 함 
2984,21,2020-09-09 01:19,와 딴웹툰이였으면한달은 끌전투씬 단2화 존경합니다  
2985,21,2020-09-09 01:19,막짤보고 오열함   김독자 너   
2986,21,2020-09-09 01:17,아나 모자이크 진짜       
2987,21,2020-09-09 01:16,한명오 저거 히 미에서 본거같아
2988,21,2020-09-09 01:14,웹소설 끄적인게 책읽은 건 아니지   
2989,21,2020-09-09 01:12,개멋지다 와 내가 상상한거보다 더 쩔어
2990,21,2020-09-09 01:09,그러니까 그 이게 머시냐                같은거냐 
2991,21,2020-09-09 01:09,님들 이거 소설판은 완결남 
2992,21,2020-09-09 01:08,멸살법    만 개많이해서 독자수가 1명    
2993,21,2020-09-09 01:07,연출 미쳤다
2994,21,2020-09-09 01:06,와 지금 보면서 만세하고 침대 땨리고 비명지른게 몇번인질 모르겟음
2995,21,2020-09-09 01:05,아니 블러처리 뭔데요                              아
2996,21,2020-09-09 01:05,그림작가 진짜 잘잡았다 묘사 개천재네   
2997,21,2020-09-09 01:05,엄마가 되어라거리길래 전생에 고아였던 사연있는 몹인가하고 순간 측은했는데 바로 촉수튀어나와서 강제 임신시키려하네    
2998,21,2020-09-09 01:04,와 근데 부러진 신념에 백청강기로 칼날 생기는거 기대하던 장며닌데 개멋있다   
2999,21,2020-09-09 01:02,아니 근데 한명오 저장면 은근 잘생기게 나옴        근데 촉수까지 모자이크라니 쫌 야리꾸리하다
3000,21,2020-09-09 01:02,촉숰                    
3001,21,2020-09-09 01:02,아 개웃거 진짜                      
3002,21,2020-09-09 01:01,오늘부터 책 많이 읽을게요    내일 교보문구 갑니다  
3003,21,2020-09-09 01:00,성좌   쿠키굽는흑우  이 가  미리보기를 더 원합니다
3004,21,2020-09-09 01:00,촉수 모자이크 처리된거    웃기넼            
3005,21,2020-09-09 01:00,와 김독자 마지막 너무 섹시해 사랑해 김독자   
3006,21,2020-09-09 01:00,그책이 소설책일뿐이지
3007,21,2020-09-09 00:57,연출 그림체 완벽하다  
3008,21,2020-09-09 00:57,아 김독자 개멋있어
3009,21,2020-09-09 00:56,다 필요없고 존나 재밌어     
3010,21,2020-09-09 00:56,오늘도 눈 호 강 
3011,21,2020-09-09 00:56,마지막컷 말하는거 왤케 독서추천광고같냨           
3012,21,2020-09-09 00:55,아아니 모자이크처리하니까 더 이상하잖아요          오늘의 교훈  책 많이 읽자 오늘도 잘 봤습니다 
3013,21,2020-09-09 00:52,이래도 되는거냐 네이버
3014,21,2020-09-09 00:51,진짜 그림작가님 미치신듯 소리없는 애니보는것 같애 판타지 전투씬 왜케 잘그리세요 그냥도 재밌는 전독시 두 배로 재미있게 해쥬시네   
3015,21,2020-09-09 00:50,아닠   한명오 촉수 블러처리가 더     그렇지 않나  네이버의 판단이면 안말리겠다만     
3016,21,2020-09-09 00:50,미치겟다              큐       
3017,21,2020-09-09 00:49,아고 독자야                     
3018,21,2020-09-09 00:49,오오오오       원작 안읽었찌만  액션덕후도 껨덕후도 아니지만               잼 있뜨아아아
3019,21,2020-09-09 00:49,멸살법이 망한 이유
3020,21,2020-09-09 00:48, 쿠키를 주는 용은 오늘도 쿠키를 내밀었습니다  
3021,21,2020-09-09 00:47,나는 왜 평소에 소설을 많이 읽는데 세상이 인정해주지 않는거지
3022,21,2020-09-09 00:47,존나  꿀잼
3023,21,2020-09-09 00:45,아니 모자이크하니까 더 이상하잖아   
3024,21,2020-09-09 00:45,인터넷 소설읽고 책보라고 하네
3025,21,2020-09-09 00:44,저는 책보단 웹툰입니다 독자님
3026,21,2020-09-09 00:44,김독자 진짜 존나재주행했나봐   저게 다 기억나냐
3027,21,2020-09-09 00:41,댓글 3일차 이거 아무나 봐줬으면 좋겠다 내 생각인데 멸살법 작가는 회귀자일거같다 그래서 이번 이야기 시작되기전에 소설에 살아남는 잡 지식이나 여러가지를 적어넣어서 설정충처럼 보이는거라고 생각한다
3028,21,2020-09-09 00:40,그림작가님 손목 안녕하세요     
3029,21,2020-09-09 00:39,원장에선 약점이라고 나왔지 
3030,21,2020-09-09 00:38,아진짜 도라버리게스 저 레진온거 아니죠 작가님            
3031,21,2020-09-09 00:38,본격 전국민 독서 조장 왭툰
3032,21,2020-09-09 00:38,소설로 볼때 이해하기 어려웠던 책갈피 스킬 웹툰으로 완전    
3033,21,2020-09-09 00:37,너무 좋아요            작가님들 진짜 천재만재 웹툰 중복구매 못하나요 400원 너무 싼데   지갑으로    쓰다듬어드리죠   작가님들한테올인
3034,21,2020-09-09 00:36,지렸다  광남이한테 쿠키 더는 못 굽겠다 
3035,21,2020-09-09 00:36,나혼자만 레벨 업 라이벌 웹툰같다
3036,21,2020-09-09 00:36,하   멋져  오늘도 살아갈 기쁨을 얻었어 
3037,21,2020-09-09 00:36,한명오 임신했따    
3038,21,2020-09-09 00:36,어머니 죄송합니다 어릴때 책을 많이 읽지 못한점 죄송합니다
3039,21,2020-09-09 00:35,개웃기네 진짜         기대했는데기대 이상이네요 블러 처리          
3040,21,2020-09-09 00:35,촉수물    
3041,21,2020-09-09 00:34,         진짜     촉수물 미쳤냐고   
3042,21,2020-09-09 00:34,자 이제 애니로도 나와 봅시다
3043,21,2020-09-09 00:34,저건 그냥 읽은 게 아니라 암기한 거 아니냐
3044,21,2020-09-09 00:34,이번화 레전드    김독자 얼굴 리즈찍었다   
3045,21,2020-09-09 00:34,작가님의 이상성욕은 존중해드리겠습니다      촉수   메모 
3046,21,2020-09-09 00:34,결론  책 많이 읽어
3047,21,2020-09-09 00:33,아니     멸살법은 재료하나하나를 한화 한화 따로 해서 다 설명하냐       
3048,21,2020-09-09 00:33,김독자   평소에 책을 많이 읽으면 돼구독자   쿠기를 좀더 많이 구으면 돼  랄까  
3049,21,2020-09-09 00:33,소설을 저렇게 세세하게 다 쓰니까 노잼이라 그러지
3050,21,2020-09-09 00:32,김독자 개멋있다 그냥 너무 오져
3051,21,2020-09-09 00:31,엥 어떻게  내 약점  전부 아니었나요 
3052,21,2020-09-09 00:31,근데 책에 나오는 저 세세한 내용들 안읽어도 되거나 할텐데 저걸 또 다 기억하는 독자도 신기하네  
3053,21,2020-09-09 00:29,와 개미쳤누
3054,21,2020-09-09 00:29,김독자 속눈썹
3055,21,2020-09-09 00:29,김독자 조언듣고 시리즈앱을켜서 전독시 소설을 읽으러 갑니다
3056,21,2020-09-09 00:29,전투씬 연출 미쳤다 작화도 너무 좋아 작가님 사랑해요  
3057,21,2020-09-09 00:29,네 오늘부터 책 열심히 읽겠습니다      
3058,21,2020-09-09 00:28,와 남자인 내가봐도 주인공    섹시하네
3059,21,2020-09-09 00:28,와 씨         마지막 꼭 책 안 읽는 사람한테 하는 소리같아서 욘나 찔리네            이제부터 책 많이 읽고 살게요   
3060,21,2020-09-09 00:27,촉수     
3061,21,2020-09-09 00:26,왜거기다 모자이크하냐곸       
3062,21,2020-09-09 00:25,아 나 오늘부터 책 읽는다
3063,21,2020-09-09 00:25,독자 너무 이뻐  
3064,21,2020-09-09 00:24,독자의 방식 너무 좋아  
3065,21,2020-09-09 00:24,아니근데 도깨비 비형으로 바꿔주면안됨   비형 졸귄데
3066,21,2020-09-09 00:24,촉수물이었누
3067,21,2020-09-09 00:24,작가님 모자이크 뭐에요             규     너무 거시기해   
3068,21,2020-09-09 00:23,와 방금 처음 보게 되었는데 숨도 안쉬고 여기까지 달렸당            이 띵작을 이제 발견하다니   작가님 쿠키는 많은데    제발  다음화  
3069,21,2020-09-09 00:23,     아 소설 다 본거 맞니  한심해서 말해주고 싶어도 스포가 될 수 있어서 말안한다
3070,21,2020-09-09 00:23,아닠    그냥 책일 읽으면 된다는 게 아니자낰    
3071,21,2020-09-09 00:22,책을 많이 읽으면 괴물을 잡을 수 있는건가
3072,21,2020-09-09 00:21,   
3073,21,2020-09-09 00:21,    
3074,21,2020-09-09 00:21,불과 몇주전에 전독시 정주행하면서 거의 완결까지 읽었는데  초반부분 기억도 나지않아  10년동안 소설봤다면서 초기     공격 페이즈를 기억한다고   
3075,21,2020-09-09 00:21,크 그림체 미쳤다 완전 취향저격
3076,21,2020-09-09 00:20,이길영 저 초롱초롱 눈빛보니 알겠다    이때부터였구나 길영이가 독자 광신도가 된게            
3077,21,2020-09-09 00:19,책갈피 연출 미쳤다   
3078,21,2020-09-09 00:19,촉수 어케 처리했을까 궁금했는데 블러처리     작가님 이번 편도 너무 정성스럽게       크흑   
3079,21,2020-09-09 00:18, 성좌  수요일을 고대하는 선 이 다음주 수요일을 기다립니다  
3080,21,2020-09-09 00:17,와 진짜 이걸 10점 말고 몇점을 줄 수가 있는거임 10점도 부족하네 와 미쳤어 정말
3081,21,2020-09-09 00:17,촉수에 모자이크하니깐 개웃기네     
3082,21,2020-09-09 00:17,독자 최고 능력이 기억력인듯      소설이 3000화였나 그 정도 됐는데 저런 보스 패턴 하나하나까지 다 기억하고 써먹는 걸 보면 사람 두뇌는 아닌 듯하네
3083,21,2020-09-09 00:17,사랑스러언 우리 우리엘 역시 협박도 잘하고 못하는게 뭐야   
3084,21,2020-09-09 00:17,꺄악 독자야 너무 멋져      아 한명오 촉수 개웃기넼         
3085,21,2020-09-09 00:15,독자 너는 책을 읽은게 아니라 덕질을 한거 아니냐   
3086,21,2020-09-09 00:15,작화퀄 미친거같아 액션씬 엄청 자연스럽게 읽히는데 책갈피스킬이나 이런 거 쓸때마다 연출도 너무 오져서 저절로 와학    하면서 읽게됨 진짜개쩐다       
3087,21,2020-09-09 00:15,최고인기 웹소설 극상타치작화 말다함   
3088,21,2020-09-09 00:14,검은도깨비도 귀엽네   
3089,21,2020-09-09 00:14,어른들 하는말 하나도 틀린게 없다더니   
3090,21,2020-09-09 00:13,길영이 독자 싸우는거 보고 눈커지고 볼 붉어진거봐    독자를 존경하는 눈빛으로 바라보는     귀엽다 귀여워 
3091,21,2020-09-09 00:13,자기 회사 부장이 입에 촉수무는 걸 보는건 무슨 기분일까  
3092,21,2020-09-09 00:13,봉풀주   
3093,21,2020-09-09 00:13,   한명오 촉수       
3094,21,2020-09-09 00:13,아니 막컷 독자 너무이쁘자나    
3095,21,2020-09-09 00:12,   어떻게 잡는지 등 독자들이 알게 뭐야   가 아니라 그런 잡설정들 덕분에 더 재밌는뎋      
3096,21,2020-09-09 00:12,아직 안 나온 등장인물들 이름 언급도 스포예요   스포하지 맙시다   
3097,21,2020-09-09 00:12,와진짜          와 몰입도 어쩔거냐고      미친거같아진짜          
3098,21,2020-09-09 00:12,쥰내 카리스마 있어
3099,21,2020-09-09 00:12,캬 독서권장 웹툰
3100,21,2020-09-09 00:11,가슴이 웅장해진다
3101,21,2020-09-09 00:11,리븐이네  
3102,21,2020-09-09 00:11,독자야      너 너무이쁘다   
3103,21,2020-09-09 00:11,이 웹툰 독자들은 유료분 엄청 많이 사는 것 같음    무료분이랑 댓글 갯수 차이가 거의 안 나네
3104,21,2020-09-09 00:11,전독시 홍보대사 김독자
3105,21,2020-09-09 00:11,우리엘 작화 기대합니다  
3106,21,2020-09-09 00:09,멸살법 보시러 가실분  1 무한   기호가 없어서      
3107,21,2020-09-09 00:09,우리엘   귀여워짐
3108,21,2020-09-09 00:09,촤라라라라라랄라 사랑의 포로여 노래해봐요 내 마음의 하아트 울지 말아요 장미의 아가 씨  눈물 속에 빛나 는 
3109,21,2020-09-09 00:09,아니 우리엘 절대선 계통신 아니였냐곸               왜 협박하냐
3110,21,2020-09-09 00:09,작가님 중혁이랑 독자  상아  희원  현성  길영이까지     해주시면 안될까요      아니면 나중에 다른 애들 더 나오면 해주시나요   아  애들      넘 궁금하다 진짜     
3111,21,2020-09-09 00:09,         아니                 블러처리                     분량도 개많고 퀄도 미쳤음       감사합니다      독자 사랑해      
3112,21,2020-09-09 00:09,한명오 딸은 낳습니다     
3113,21,2020-09-09 00:09,심념의 칼날이란다        부러진 신념이고 나중 가서야 부러지지 않는 신념으로 변하는거고  어짜피 2 3화 뒤정도 내용이고 큰 스포 아니니 신경쓰지 마셈 
3114,21,2020-09-09 00:09,            근데 책이 판소 말하는 건 아닐 거잖아           
3115,21,2020-09-09 00:08,섹시한데  책많이읽으면 된다니 읽어주면 좋겠네
3116,21,2020-09-09 00:08,독자씨 반존대 쓰시네요
3117,21,2020-09-09 00:08,연출미쳣다 진짜 작가님덜 사랑해요
3118,21,2020-09-09 00:08,독서나 하러가야지 해해
3119,21,2020-09-09 00:08,아니 한명오  촉수플 당할뻔 했던거야    
3120,21,2020-09-09 00:07,여러분 책 많이 읽으세요
3121,21,2020-09-09 00:07,     심념의 칼날 등장이다      사랑해요 작가님   
3122,21,2020-09-09 00:07,그    모자이크 가능했었다면 바퀴벌래도 해주지    
3123,21,2020-09-09 00:06,정말 웹툰화 해주셔서 감사합니다
3124,21,2020-09-09 00:06,우리독자 머싯다   잘생겼다     
3125,21,2020-09-09 00:06,또다른 악마종             한명오                  또다른 악마종                        
3126,21,2020-09-09 00:05,책갈피 촤라라라라라라라 하는 거 나만 웃기냐           
3127,21,2020-09-09 00:05,왜이렇게 비류는 비형에 비해서  따같지
3128,21,2020-09-09 00:05,개역겨운 헬퍼보고 눈정화하러왔다   
3129,21,2020-09-09 00:04,하지 말라는데 스포 하는 새끼들은 무슨 사회 부적응자냐 왜 그럼 
3130,21,2020-09-09 00:04,이래서 어른들이 그렇게 책을 읽으라고 하는거였어
3131,21,2020-09-09 00:03,진짜 작화 미쳤다   작가님 손목 살아있으심 
3132,21,2020-09-09 00:03,한명오      배나온 부장이 아니라 예민미 넘치는 섹시한 캐릭터로 나온데는 이유가 있었군요      
3133,21,2020-09-09 00:02,촉수물이랑께  으앜
3134,21,2020-09-09 00:02,악마   너 내 애를 낳아라
3135,21,2020-09-09 00:02,아 진짜 너무 쩔어
3136,21,2020-09-09 00:02,작가님  진짜 적게일하고 돈 많이버세요 연출효과에 감탄하고 갑니다  
3137,21,2020-09-09 00:02,와진짜
3138,21,2020-09-09 00:02,와 김독자 완전 매력적이게 나오네       
3139,21,2020-09-09 00:02,그냥 징그럽다고만 생각했는데 블러처리 되어있어서 더 놀랐잖아욬      
3140,21,2020-09-09 00:02,아니 그냥 공격당하는 건데 네이버 왜 블러 처리하냐고    이상해 보이잖아   
3141,21,2020-09-09 00:00,이게 스토리로 나혼렙 압살할듯
3142,21,2020-09-09 00:00,김독자 개잘샘겼네  
3143,21,2020-09-08 23:59,한명옼                  촉수 블러처리하니    더엄해     
3144,21,2020-09-08 23:59,단행본 시급합니다 빨리 내주세요        
3145,21,2020-09-08 23:59,모자이크 오우오우  
3146,21,2020-09-08 23:59,멸살법에 저렇게 잡다한 설정들을 욱여 넣었으니 독자가 김독자 밖에 없던거 아닐까 
3147,21,2020-09-08 23:59,본격 독서 권장 웹툰
3148,21,2020-09-08 23:58,저 부러진 신념반지의 제왕 주인공인 아라곤의 검이랑 똑같넹
3149,21,2020-09-08 23:58,아니 한명오 진짜          능욕물의 주인공 실화냐곸       부려진 신념                        
3150,21,2020-09-08 23:57,고작 200원을아끼다니 몇주뒤에볼 중생들아 지갑을열어라
3151,21,2020-09-08 23:56,어 왜 하얀색은 안나옴 
3152,21,2020-09-08 23:56,   발 친구가 목까시 나온다해서 봤는데          이게뭐야
