productNo,Date,Review
3400123,2022-08-03 21:37,유중혁 생일 축하~~
3400123,2022-08-03 21:37,유중혁 생일 축하해! 스승님과의 포근한 추억 볼 수 있어서 행복했다...모두 행복했으면 좋겠다
3400123,2022-08-03 21:36,생일 축하축하
3400123,2022-08-03 21:36,중혁아 생일축하해!
3400123,2022-08-03 21:36,쿠키 줘
3400123,2022-08-03 21:36,남이 만든 만두라길레 개그외전인줄 알았는데ㅠㅠㅠㅠ 중혁아 생일축하해!!!!!
3400123,2022-08-03 21:36,생일 축하 축하 축하
3400123,2022-08-03 21:36,이 부분이 왜이렇게 인상적인건지.... 매달... 아니 기억날때마다 꼭!!! 보러온다니까;; 뭔가 감동과 감정전달이 잘돼서 그런가?
3400123,2022-08-03 21:36,생일 너무 축하해 중혁아 ㅠㅠ앞으로의 시간동안 언제나 너가 행복하길 바라고 또 웃길 바랄게😘
3400123,2022-08-03 21:36,뒤늦게 전독시 본 사람입니다ㅠ 스포일러 땜시 읽진 못하겠지만 나중에 꼭 다시 보러올게요ㅠ
3400123,2022-08-03 21:36,중혁이 형. 생일 축하해!
3400123,2022-08-03 21:36,happy birthday junghyeok 🎂 🎂 🎂 
3400123,2022-08-03 21:36,생일축하해 유중혁!! 유중혁 무림만두 많이 먹고 이제 행복해야해!!외전 잘 읽었습니다!!
3400123,2022-08-03 21:36,난 뒀다 나중에 읽을래....흑흑
3400123,2022-08-03 21:36,쿠키 내놓고 그만 꺼져 유중혁 ㅗ
3400123,2022-08-03 21:35,유중혁. 생일 축하한다. 나한테 쿠키 좀 줘라
3400123,2022-08-03 21:35,파천검성이 만든 만두는 먹는구나 은밀한 모략가가 된 유중혁조차도.... 파천검성이 유중혁의 부모구나
3400123,2022-08-03 21:35,중혁아 생일축하해!!
3400123,2022-08-03 21:35,중혁아 사랑한다. 생일축하해!!
3400123,2022-08-03 21:35,중혁아 생일 축하해ㅜㅁㅜ)베댓에 해설이랑 TMI넘 좋아요ㅜㅜ
3400123,2022-08-03 21:35,하아...
3400123,2022-08-03 21:35,중혁아 생일 축하해!!특별 에피소드 너무 감사합니다ㅜㅜ 삭제 안 되고 계속 볼 수 있으면 좋겠네요
3400123,2022-08-03 21:34,생일 축하해 중혁아!외전  잘 읽었습니다 작가님 ㅜㅜ
3400123,2022-08-03 21:34,♡♡♡
3400123,2022-08-03 21:34,생일축하해 중혁아🥳🥳🥳
3400123,2022-08-03 21:34,유중혁 생일 축하해 ㅠㅠㅠ🥹 회귀했던 그 긴 시간만큼 앞으로의 시간이 행복하길…
3400123,2022-08-03 21:34,중혁아 생일 죽하해.
3400123,2022-08-03 21:34,개복치의 생일을 축하합니다
3400123,2022-08-03 21:34,소장했지비❤
3400123,2022-08-03 21:34,유중혁이 김독자와 동갑이었다고?
3400123,2022-08-03 21:34,파천검성 스승님ㅜㅠㅠㅜ 생일에 이런 비화가 있었네요.. 마지막 독백처럼 앞으로 슬프지 않을 생일만 계속되길~~
3400123,2022-08-03 21:34,"아,,,중혁아..."
3400123,2022-08-03 21:34,반갑네요ㅎㅎㅎ
3400123,2022-08-03 21:34,중혁아 생일축하해!
3400123,2022-08-03 21:34,유중혁 생일 축하해
3400123,2022-08-03 21:34,정말 깜짝 놀랐어요!!! 잘 보겠습니다!!!!
3400123,2022-08-03 21:34,중혁아 생일축하한다....!!!
3400123,2022-08-03 21:34,중혁아.................
3400123,2022-08-03 21:34,울고싶다 이게무어ㅑ.......하....... 유중혁 행복해 제발
3400123,2022-08-03 21:33,중혁아 생일 축하한다!
3400123,2022-08-03 21:33,중혁이 생일 축하해!
3400123,2022-08-03 21:33,생일 축하해요!!!
3400123,2022-08-03 21:33,이 에피소드가 사라질지 남아있을지 모르겠지만 중혁아 생일 축하한다. 만약 에피소드가 사라져서 댓글을 못 보더라도 우린 니 생일을 항상 축하한다.
3400123,2022-08-03 21:33,전독시는 다시 읽어도 좋네요
3400123,2022-08-03 21:33,생일 축하해 유중혁
3400123,2022-08-03 21:33,중혁아 누구보다 더 행복해라
3400123,2022-08-03 21:33,❤️
3400123,2022-08-03 21:33,'-'
3400123,2022-08-03 21:33,중혁이가 행복했으면...생일축하해!!
3400123,2022-08-03 21:33,중혁아 생일축하해
3400123,2022-08-03 21:33,힘쎄고 능력있는 중혁!
3400123,2022-08-03 21:33,파천검성과 중혁이의 관계성이 너무 좋습니다🥲
3400123,2022-08-03 21:33,잘 봤숩니다
3400123,2022-08-03 21:33,중혁아 생일 너무 척하한다 
3400123,2022-08-03 21:33,역시 유중혁 과거는 항상 애닳퍼요 ㅠㅠ
3400123,2022-08-03 21:33,중혁아 생일 축하해
3400123,2022-08-03 21:33,축하해욤!
3400123,2022-08-03 21:33,잘봤습니다♡
3400123,2022-08-03 21:32,유중혁 생일축하해!
3400123,2022-08-03 21:32,가슴아프다..
3400123,2022-08-03 21:32,탄생축
3400123,2022-08-03 21:32,유중혁 완전 내 취향이야 ㅠㅠ 생축생축
3400123,2022-08-03 21:32,외전 보고 눈물 나서 너무 좋았어요 ㅠㅠ 
3400123,2022-08-03 21:32,중혁이  생 일축하한다.  다음엔 누구 생일 축하?
3400123,2022-08-03 21:32,유중혁 생일축하한다.  이제 행복해라
3400123,2022-08-03 21:32,작중에 중혁이가 파천검성을 유독 소중히 여기는 모습이 자주 나왔는데 이런 이유가 있었네요... 그리고 중혁아 오늘 정말 정말 생일 축하해!! 1864번을 돌아 행복해진 너에게 이렇게 전해 태어나줘서 고마워!
3400123,2022-08-03 21:32,생일축하해....사랑해....ㅠㅠㅠㅠㅠ
3400123,2022-08-03 21:32,생일 축하해 중혁아!!!!!!
3400123,2022-08-03 21:31,ㆍ
3400123,2022-08-03 21:31,생축쓰
3400123,2022-08-03 21:31,와진짜미친거아냐ㅠㅠ오랫만에 읽는데...옆동네 화산광견으로 무협 입문하고 이거 읽으니까 이해도 잘되고 그러네...중혁아 생일축하해 🎉🎉
3400123,2022-08-03 21:31,중혁아 생일축하해
3400123,2022-08-03 21:31,wow
3400123,2022-08-03 21:31,오랜만에 읽는 전독시 글이네요! 중혁이 생일축하해!
3400123,2022-08-03 21:31,중혁 ㅊㅊ 정주행 중이긴한데 독자 컴퍼니 포에버🎉🎉
3400123,2022-08-03 21:31,유중혁! 생일 축하해!
3400123,2022-08-03 21:31,"                                                        O  O  O   O  O                                                     O                               O                     
                                                O   남이 만든 만두     O
                                               O                                        O
                                               O   O   O  O  O   O  O   O   "
3400123,2022-08-03 21:31,생일 축하해 중혁아
3400123,2022-08-03 21:31,멋쟁이 개복치 유중혁 생일축하해!🎉
3400123,2022-08-03 21:31,축하드려요
3400123,2022-08-03 21:31,생일 축하한다 중혁아
3400123,2022-08-03 21:30,생일 축하합니다
3400123,2022-08-03 21:30,아 싱숑님 ㅠㅠㅠㅠㅠㅠㅠ작가님 문체 너무 좋아요 웃겨서미치겠다
3400123,2022-08-03 21:30,"유중혁 생일 축하합니다.회귀자라는 설정이 쉽게 납득되지 않음에도, 끊김없는 몰입이 최고입니다."
3400123,2022-08-03 21:30,ㅠㅠ
3400123,2022-08-03 21:30,중혁아 생일축하해
3400123,2022-08-03 21:30,"중혁아 진짜 생일 너무너무 축하하고… 내새끼 이제 꽃길만 걷자 우리 중혁이 독자들이 많이사랑하는거 알지!? 더이상은 혼자가 아닌, 끊어진 고리의 순례자 유중혁! 사랑해❤️"
3400123,2022-08-03 21:30,축하드려요
3400123,2022-08-03 21:30,중혁이 볼기짝...ㅜㅜㅋㅋ 
3400123,2022-08-03 21:30,ㅊㅊ
3400123,2022-08-03 21:30,중혁아 생일축하해 넌 최고야
3400123,2022-08-03 21:30,유중혁 생일축하드려요!!!!!!!!
3400123,2022-08-03 21:30,중혁아 생일축하한다! 
3400123,2022-08-03 21:30,김독자 주인공보다 그 위인가
3400123,2022-08-03 21:30,웹툰도 재밌는데 소설도 재밌네요 역시 믿고 본다
3400123,2022-08-03 21:30,오랜만에 전독시봐서 행복하네요~
3400123,2022-08-03 21:30,한수영 생일도 외전으로 다뤄주시면 안될까요? 기왕이면 완결 이후의 삶에 대한 내용이면 좋을 것 같아요
3400123,2022-08-03 21:29,중혁아 생일 축하해
3400123,2022-08-03 21:29,"중혁아 우리도 니 역사를 본 성좌일 뿐이지만, 생일 축하한다. 독자랑도 잘 지내고 알겠지?"
3400123,2022-08-03 21:29,ㅠ
3400123,2022-08-03 21:29,유중혁 생일 축하해🎂
3400123,2022-08-03 21:29,"📌누군가가, 이 세계를 멸망시키려 하고 있었다."
3400123,2022-08-03 21:29,중혁아 생일축하한다
3400123,2022-08-03 21:29,생일축하한다 유중혁🥰
3400123,2022-08-03 21:29,오늘첨보는데너무재있습니다!!!
3400123,2022-08-03 21:29,이 에피소드도 지난번처럼 삭제 되나요?
3400123,2022-08-03 21:29,중혁아 생일 축하해
3400123,2022-08-03 21:29,오랜만에 다시 읽어 보네요. 전지적 독자 시점 독자들이 와글거리고 있는 것도 오랜만입니다.
3400123,2022-08-03 21:29,"와, 전독시 정주행 하려고 했는데 딱 이런 이벤트가 떠버리네..중혁아 전독시 다 읽으니깐 니 성격이 개차반인 이유를 알 것 같더라 과거에 얽매여서 괴로워 하지말고 앞으로는 행복하기를 생일 축하해 회귀자님"
3400123,2022-08-03 21:29,유중혁 생일축하해ㅠㅜㅜ 행복하자🥺🥺🥺
3400123,2022-08-03 21:28,생일 축하해 유중혁 
3400123,2022-08-03 21:28,중혁아 축하한다
3400123,2022-08-03 21:28,"더이상은 혼자가 아닌, 끊어진 고리의 순례자!나의 고등학생때를 함께해준 사람중의 한명인 유중혁의 생일을 축하해!!🎉🎉"
3400123,2022-08-03 21:29,"중혁아 우리도 니 역사를 본 성좌일 뿐이지만, 생일 축하한다. 독자랑도 잘 지내고 알겠지?"
3400123,2022-08-03 21:29,ㅠ
3400123,2022-08-03 21:29,유중혁 생일 축하해🎂
3400123,2022-08-03 21:29,"📌누군가가, 이 세계를 멸망시키려 하고 있었다."
3400123,2022-08-03 21:29,중혁아 생일축하한다
3400123,2022-08-03 21:29,생일축하한다 유중혁🥰
3400123,2022-08-03 21:29,오늘첨보는데너무재있습니다!!!
3400123,2022-08-03 21:29,이 에피소드도 지난번처럼 삭제 되나요?
3400123,2022-08-03 21:29,중혁아 생일 축하해
3400123,2022-08-03 21:29,오랜만에 다시 읽어 보네요. 전지적 독자 시점 독자들이 와글거리고 있는 것도 오랜만입니다.
3400123,2022-08-03 21:29,"와, 전독시 정주행 하려고 했는데 딱 이런 이벤트가 떠버리네..중혁아 전독시 다 읽으니깐 니 성격이 개차반인 이유를 알 것 같더라 과거에 얽매여서 괴로워 하지말고 앞으로는 행복하기를 생일 축하해 회귀자님"
3400123,2022-08-03 21:29,유중혁 생일축하해ㅠㅜㅜ 행복하자🥺🥺🥺
3400123,2022-08-03 21:28,생일 축하해 유중혁 
3400123,2022-08-03 21:28,중혁아 축하한다
3400123,2022-08-03 21:28,"더이상은 혼자가 아닌, 끊어진 고리의 순례자!나의 고등학생때를 함께해준 사람중의 한명인 유중혁의 생일을 축하해!!🎉🎉"
3400123,2022-08-03 21:28,다 읽었는데 이런 스토리도 있다니 너무 좋다
3400123,2022-08-03 21:28,미래의 나를 위해 소장 🎉
3400123,2022-08-03 21:28,외전 너무 좋다!
3400123,2022-08-03 21:28,오랜만에 보니 기억이 새록새록
3400123,2022-08-03 21:28,중혁아 생일 축하한다맛있는거 많이 먹고 행복해라!
3400123,2022-08-03 21:28,남이 만든것도 한번쯤은 먹어줘라 중혁아
3400123,2022-08-03 21:28,재미있어요!!!
3400123,2022-08-03 21:28,작가님 외전 챙겨주셔서 감사합니다
3400123,2022-08-03 21:28,만두 존맛탱구리
3400123,2022-08-03 21:28,유명한 전독시 처음 읽었어요 역시 유명한데는 이유가 있습니다 
3400123,2022-08-03 21:28,생일축하!!!!
3400123,2022-08-03 21:28,중혁아 독자랑 행복하게살자
3400123,2022-08-03 21:28,생일축하한다 중혁아..!!
3400123,2022-08-03 21:27,중혁아 생일 축하해! 🎂 
3400123,2022-08-03 21:27,유중혁님 생일축하해요🎉
3400123,2022-08-03 21:27,무료로 보기가 아까운 작품
3400123,2022-08-03 21:27,중혁아 생일축하해!🥳🥳🥳
3400123,2022-08-03 21:27,"네가 태어났다는 것만으로도 너무 기쁘고 행복해. 너의 수많은 시간 속에 네가 태어난 시간이 정말 소중하고 아름다워. 앞으로의 시간들을 회귀자가 아니라 회귀자 였던, 유중혁 그대로 보내길 바래 생일축하해!"
3400123,2022-08-03 21:26,유중혁 생일이니까 김컴 애들한테 생일빵 많이 맞았을 것 같네요 ㅋㅋㅋ
3400123,2022-08-03 21:26,유중혁 생일축하해
3400123,2022-08-03 21:26,생일축하해!!
3400123,2022-08-03 21:26,아직 다 못 읽어서 이번 편 못 보는 게 너무 아쉽지만ㅠㅜ중혁아 생일 축하한다!!
3400123,2022-08-03 21:26,웹툰으로 봐서 안보았던 부분인데 글로 읽으니 색다른 느낌이네요!
3400123,2022-08-03 21:26,"남이 아닌사람이 만든 만두랑 중혁이가 만든 만두랑 교환해서 먹는것도 좋겠다.
 생일축하해"
3400123,2022-08-03 21:26,생일축하해 중혁이
3400123,2022-08-03 21:26,유중혁의 생일에 이런사연이....알지도 못한 파천검성이 그리운 이유는?...그냥...짠한 이야기다..이번 외전은....
3400123,2022-08-03 21:26,네네 저는 그냥 죽도록 하겠습니다. 매우 행복하기 때문입니다 하... 언제봐도 천재같은 글
3400123,2022-08-03 21:26,내 중학교 시절을 함께 해준 중혁아 생일 축하해! 
3400123,2022-08-03 21:26,유중혁 생일 축하해
3400123,2022-08-03 21:26,중혁아 생일축하한다🎉🎉🎉🥳🥳🥳
3400123,2022-08-03 21:26,생일 축하...
3400123,2022-08-03 21:26,유중혁 행복해라…
3400123,2022-08-03 21:26,와...중혁아 생일 축하한다
3400123,2022-08-03 21:26,오늘 생일인거 처음 알았다;;
3400123,2022-08-03 21:26,91%에 '사진 가장자리에는 중학생쯤 되보이는 손이 보였다' 이거 독자 손 아님...?
3400123,2022-08-03 21:26,다른 등장인물 생일에도 외전 나오면 좋겠네요 :)ㅠ
3400123,2022-08-03 21:26,생일축하해~중혁아! 독자좀 그만 괴롭혀~
3400123,2022-08-03 21:26,"세상에 하나 뿐이자 1834 조각으로 갈라지고, 나뉘어진 중혁아 생일 축하해. 널 위한 8월 3일이 되었으면 좋겠다. 어느 회차의 유중혁이든 8월 3일의 행복과 사랑과 따뜻함을 느끼길 바래.
생일 축하해 유중혁."
3400123,2022-08-03 21:25,생일축하 
3400123,2022-08-03 21:25,행복해야해 유중혁….
3400123,2022-08-03 21:25,"이번화 포인트: 유중혁 엉덩이, 볼기짝"
3400123,2022-08-03 21:25,모야모야 ㅠㅠㅠ 애기독자가 만든 만두야 모야 ㅠㅠㅠ 그냥 중혁이었어도 눈물 나는데 은모라니 ㅠㅠ 이제 진짜 남이 아니라 한 가족이 되었구나 ㅠㅠ 누나는 맘이 놓인다
3400123,2022-08-03 21:25,중혁아 생일 축하해 행복만 하자
3400123,2022-08-03 21:25,행복하게 지내는 것 같아서 너무 좋다.. 앞으로도 행복하길
3400123,2022-08-03 21:25,유중혁 생축생축 ㅜㅜㅜㅜ얼마만의 전독시야ㅜㅜ허겁지겁들어왔다가 울면서 갑니다ㅜㅜ
3400123,2022-08-03 21:24,유중혁 생일 축하한다 회귀하지말고 끝까지 함께가자
3400123,2022-08-03 21:24,생일 축하해 중혁아 사랑해
3400123,2022-08-03 21:24,작가님 제발 에필로그의 에필로그 부탁드립니다 독자 십자로 매달려있는거 보고 싶어요
3400123,2022-08-03 21:24,552화라니..웅장해진다유중혁씨 생신축하드려요..
3400123,2022-08-03 21:24,"흐아앙유중혁 생일축하해
정주행해야지😢"
3400123,2022-08-03 21:24,가족이 만든 만두는 먹는구나 
3400123,2022-08-03 21:24,생추 중혁
3400123,2022-08-03 21:24,"하 좋은 에피소드였다..중학생쯤 보이는 아이 독자겠죠?
남이 만든 만두도 독자가 만든 만두라 먹으러 가는거고?ㅠ"
3400123,2022-08-03 21:24,독자의 생일은 축하해주지 못했지만.. 유중혁 생일 축하해..
3400123,2022-08-03 21:24,중혁아 생일 축하해 앞으로 독자 옆에서 서로서로 챙겨주면서 행복해야해!
3400123,2022-08-03 21:23,아 제목부터 너무 ㅠㅠㅋㅋㅋㅋ미치겠다
3400123,2022-08-03 21:23,볼기짝맞는 중혁아 생일축하해ㅋㅋ
3400123,2022-08-03 21:23,생일축하해
3400123,2022-08-03 21:23,회기자유중혁 생일축하한다 
3400123,2022-08-03 21:23,생일 축하한다 유중혁
3400123,2022-08-03 21:23,"멸망한 세계에서 살아남는 '첫 번째' 방법. 그 방법을 살아 증명하는 자
회귀자 유중혁.

이 세계의 장대한 비극은, 바로 이 인물로부터 시작된다.

그리고 

회귀자였던 유중혁.

이 세계의 따뜻한 행복은, 바로 이 인물로부터 시작된다.


생일 축하한다 중혁아"
3400123,2022-08-03 21:23,작가님 외전도 깔끔하게 551화 맞춰서 끝내시죠무료로 보기는 아까우니까 돈은 내겠습니다
3400123,2022-08-03 21:23,중혁아 생일축하해앞으로 칼은 식칼만 쓰자
3400123,2022-08-03 21:23,유중혁 생일 축하해 오래오래 행복해라
3400123,2022-08-03 21:23,중혁아 생일축하해
3400123,2022-08-03 21:23,아니 분명 반까지 왔을 때는 엄청 웃고 있었는데 그 뒤로 울어보림..
3400123,2022-08-03 21:23,"""네 이야기로, 나는 지금까지 살 수 있었다."""
3400123,2022-08-03 21:22,유중혁 생축생축생축
3400123,2022-08-03 21:22,전독시 유중혁의 생일을 축하합니다 ㅎㅎ완결까지 정주 달리는 중이에요ㅎㅎ
3400123,2022-08-03 21:22,와 개쩐다
3400123,2022-08-03 21:22,유중혁 생일축하해 !!! 꼭 행복해야 해 
3400123,2022-08-03 21:22,생일축하해 유중혁
3400123,2022-08-03 21:22,핰 너무 죠아용
3400123,2022-08-03 21:22,생일축하해
3400123,2022-08-03 21:22,얼마만인가 잼이쏘 이런거 하나 더 주면 안잡아먹지
3400123,2022-08-03 21:23,"멸망한 세계에서 살아남는 '첫 번째' 방법. 그 방법을 살아 증명하는 자
회귀자 유중혁.

이 세계의 장대한 비극은, 바로 이 인물로부터 시작된다.

그리고 

회귀자였던 유중혁.

이 세계의 따뜻한 행복은, 바로 이 인물로부터 시작된다.


생일 축하한다 중혁아"
3400123,2022-08-03 21:23,작가님 외전도 깔끔하게 551화 맞춰서 끝내시죠무료로 보기는 아까우니까 돈은 내겠습니다
3400123,2022-08-03 21:23,중혁아 생일축하해앞으로 칼은 식칼만 쓰자
3400123,2022-08-03 21:23,유중혁 생일 축하해 오래오래 행복해라
3400123,2022-08-03 21:23,중혁아 생일축하해
3400123,2022-08-03 21:23,아니 분명 반까지 왔을 때는 엄청 웃고 있었는데 그 뒤로 울어보림..
3400123,2022-08-03 21:23,"""네 이야기로, 나는 지금까지 살 수 있었다."""
3400123,2022-08-03 21:22,유중혁 생축생축생축
3400123,2022-08-03 21:22,전독시 유중혁의 생일을 축하합니다 ㅎㅎ완결까지 정주 달리는 중이에요ㅎㅎ
3400123,2022-08-03 21:22,와 개쩐다
3400123,2022-08-03 21:22,유중혁 생일축하해 !!! 꼭 행복해야 해 
3400123,2022-08-03 21:22,생일축하해 유중혁
3400123,2022-08-03 21:22,핰 너무 죠아용
3400123,2022-08-03 21:22,생일축하해
3400123,2022-08-03 21:22,얼마만인가 잼이쏘 이런거 하나 더 주면 안잡아먹지
3400123,2022-08-03 21:22,중혁아 니 생일이 8월 3일이든 아니든 니가 태어난걸 너무 축하한다항상 행복했으면 좋겠다
3400123,2022-08-03 21:22,나 울어요
3400123,2022-08-03 21:22,제목보고 웃었는데 내용보고서는 울었다..중혁아 생일축하한다 은모도 축하한다 리틀도게자랑 행복하게 살아 중혀기도행복하게살고..만두 잘 챙겨먹고..
3400123,2022-08-03 21:22,중혁아 생일 축하해ㅠ
3400123,2022-08-03 21:22,와..외전 감사합니다 ㅜㅜ
3400123,2022-08-03 21:22,축하해요
3400123,2022-08-03 21:21,유중혁 생일축하해
3400123,2022-08-03 21:21,생일축하해 
3400123,2022-08-03 21:21,♡
3400123,2022-08-03 21:21,중혁아 생일 겁나 축하해
3400123,2022-08-03 21:21,개복치. 행복해라.
3400123,2022-08-03 21:21,중혁이 슬프네ㅠㅠ
3400123,2022-08-03 21:21,중혁이가 웃음?
3400123,2022-08-03 21:21,이거 무료회차 소장하는법 아시는분 ㅠㅠㅠ
3400123,2022-08-03 21:21,우리 아들과 생일이 똑같네. 생일 축하해~~♡
3400123,2022-08-03 21:21,중혁아 생일 축하해🎉🎉🎉
3400123,2022-08-03 21:21,중혁아 생일축하해
3400123,2022-08-03 21:21,생일 축하해
3400123,2022-08-03 21:21,외전이 나올 줄이야. 다음 편도 기대하겠습니다.
3400123,2022-08-03 21:21,축하드립니다
3400123,2022-08-03 21:21,생일 축하한다. 행복하자!
3400123,2022-08-03 21:21,중혁이 이제는 행복한 일들만 있으면 좋겠다 생일 축하해 중혁아!
3400123,2022-08-03 21:21,전독시 화이팅
3400123,2022-08-03 21:21,중혁  홧팅...
3400123,2022-08-03 21:21,굿
3400123,2022-08-03 21:21,"""너는 처음부터 부모가 없는 녀석 같았다.""""날 모욕하는 건가?""

아니 슬픈데 뻘하게 웃기네... 유중혁 전직 프로게이머라서 그런가 패드립에 민감함ㅋㅋ큐ㅠㅠ"
3400123,2022-08-03 21:20,"회귀자님! 회귀하는 시간속에서 생일은 이제 무의미하게 되어버렸을지 몰라도 우리가 너의 생일을 축복하는 것은  너가 태어난것이 행복할뿐이야!
회귀자님, 생일축하해
                                                                          
"
3400123,2022-08-03 21:20,📌 안나 크로프트
3400123,2022-08-03 21:20,생일축하!!!!외전을 보니 전독시를 다시 정독하고싶어짐..
3400123,2022-08-03 21:20,중혁아 생일축하해......
3400123,2022-08-03 21:20,재밌게 보고있습니다~
3400123,2022-08-03 21:19,유중혁.  중혁아...아 중혁아 생일 정말 축하해. 매년 생일 축하해 줄수있게해줘..이제 행복하자. 
3400123,2022-08-03 21:19,"같은 경험을 해도 사람마다 느끼는 것이 다르다는 것만 알고 있었는데,다른 경험을 해도 같은 것을 느낄 수 있군요
같은 경험을 하지 않았지만 유중혁의 막연하게 많은 회귀를 생각하여 주는 파천검성의 모습을 보니 대체 왜인지 저도 모르겠지만 눈물까지 차오르네요
우리가 살면서 타인을 완벽하게 이해할 날은 드물겠지만,
자신의 무수히 많은 삶을 헤아리고 응원하고 좋아해준, 타인 중 자신의 가장 완벽한 이해자일 김독자에 대한 유중혁의 마음을 어쩌면 저도 독자로서 조금은 이해할 수 있을 것 같아요
아득하리만치 많은 회귀. 이제는 그 회귀를 하지 않는, 회귀자였던 중혁아 생일 축하한다"
3400123,2022-08-03 21:19,외전 이게 끝은 아니겠죠?
3400123,2022-08-03 21:19,"이제부터 오늘이 네 생일이다, 제자야."
3400123,2022-08-03 21:19,유중혁....생일...축하...할수도 한다
3400123,2022-08-03 21:19,유중혁생일축하해
3400123,2022-08-03 21:19,제목에 ■있는 것 자체로도 나는 전율을 느꼈다. 
3400123,2022-08-03 21:19,"더이상 고독하지 않을 순례자 유중혁, 생일 축하해.이젠 행복하기만 하길 빌어."
3400123,2022-08-03 21:19,생축스
3400123,2022-08-03 21:19,"독자가 영원히 사랑할 이야기의 주인공, 유중혁 생일 축하해!"
3400123,2022-08-03 21:18,중학생 손 옛날 가오꿈 어린 독자네ㅜㅠㅠ 아 너무 슬픈데 행복하게 살고 있는 것 같아서 다행이다 제발 모든 중혁이들 행복해라... 생일축하해 중혁...🎉
3400123,2022-08-03 21:18,외전이라니 너무 좋아요..!!ㅠㅠ 중혁아 생일 축하해! 
3400123,2022-08-03 21:18,중혁아 생일축하해!
3400123,2022-08-03 21:18,외전 좋아
3400123,2022-08-03 21:18,"중혁아 네가 태어나줘서 기쁘다 이젠 '멸살법'이야기의 등장인물도 아닌, '전독시'이야기의 등장인물도 아닌 '유중혁'으로서 네 세계에서 살아가길 바란다.난 이제 이야기속의 너를 놓는다."
3400123,2022-08-03 21:18,우리 아들과 생일 똑같네. 같이 생일파티하자.
3400123,2022-08-03 21:18,유중혁 생일 축하해 😢😢
3400123,2022-08-03 21:18,생일 축하해
3400123,2022-08-03 21:18,기념일마다 외전 ㅣ개씩 선물처럼 풀어주심 좋겠어요
3400123,2022-08-03 21:18,유중혁 생일축하해
3400123,2022-08-03 21:18,유중혁 생일 축하해😄
3400123,2022-08-03 21:17,유중혁 생일 축하해!!
3400123,2022-08-03 21:17,중혁아 생일축하해..!
3400123,2022-08-03 21:17,생일 축하해 중혁아!! ♥♥
3400123,2022-08-03 21:17,.
3400123,2022-08-03 21:17,중혁아 생일축하해ㅋㅋ
3400123,2022-08-03 21:17,우리 회귀자님 생일 축하해😄
3400123,2022-08-03 21:17,"멸망 이후의 세계 만두 레시피가 흘러 들어간건가요작가님 최소 만두 미슐랭 다니실 것 같네요 츄릅
여러분 멸이세도 아주 재밌습니다 쿠키도둑이예요ㅠㅠ"
3400123,2022-08-03 21:17,생일 축하드립니다!
3400123,2022-08-03 21:17,생일 축하해. 유중혁. 그리고 지혜가 만든 만두는 안 먹으면 후회할것같다.
3400123,2022-08-03 21:17,유중혁 생일 축하해!🎂
3400123,2022-08-03 21:17,생일 축하 축하 드립니다 🍰🥳🎉
3400123,2022-08-03 21:17,쿠키 줘.
3400123,2022-08-03 21:17,중혁아 생일축하한다!!
3400123,2022-08-03 21:17,주인공님 축하한다... 행복해야해!!!!! 
3400123,2022-08-03 21:17,염룡아 믿는다
3400123,2022-08-03 21:17,김독자:유중혁 생일축하한ㄷ유중혁:죽인다
3400123,2022-08-03 21:17,"이걸로 은밀한 모략가가 1863회차 이후의유중혁이라는건 사실인거고
은밀한모략가에회차는 아직
3회차(독자의 회차)의 시간과
겹치지 않는 회차라는걸알수있다
그런데 김독자의 댓글목록을 보고있는걸
보아 유중혁의 회차는 모든시간에 동시에
존재한다는걸알수있다
(자세한건 양자역학참조)
블랙홀과 비슷하다
간단히 말하자면 3회차의 일은 1863회차와
동시에 일어나는 일이기 때문에 가능하다
즉 3회차에서 일어난 일을 은밀한 모략은
알수있지만 3회차에 시간이 1863회차에
영향을 끼치기 위해선 1860회차만큼에
시간이 걸려야 하는것이다 여기서
생기는 의문점은 김독자가 어떻게
1863회차로 갔냐입니다 이는
블랙홀같이 질량이 거대한 물체에
생기는 중력에 비례하여 그시간이 
느려지기때문에 김독자가 간 회차에
시간은 3회차와 약100배(정확하겐 이보다 많다)의 시간차가 나는것입니다
이후3회차로 돌아오는것은 회차가
동시에 존재하기때문에이다
즉 3회차와1863회차의 시간은 동시에 흐른다
어우 머리아파
"
3400123,2022-08-03 21:16,8월 3일. 회귀자 유중혁의 생일을 축하해
3400123,2022-08-03 21:16,흠
3400123,2022-08-03 21:16,유중혁 대머리라.. 이건 귀하군요..................  츄릅
3400123,2022-08-03 21:16,중혁아...생축!
3400123,2022-08-03 21:16,외전 너무 좋아요!!!
3400123,2022-08-03 21:16,정주행 중인데 못 참고 외전을 읽어버렸지만 중혁이 귀엽고 안쓰럽고 ㅠㅠ 중혁이 생일 축하하고 행복하길!
3400123,2022-08-03 21:16,유중혁아 생일 축하헌다~!
3400123,2022-08-03 21:16,앙
3400123,2022-08-03 21:16,ㅊㅋ
3400123,2022-08-03 21:16,생일축하한다 중혁아!!ㅠㅠ
3400123,2022-08-03 21:16,와!!대박!!!!외전이라니!!!!감사합니다!!!!ㅜㅜㅜㅜ
3400123,2022-08-03 21:16,중혁아 생일 축하해 내년에는 만두 차릴게...
